date,core,mkt,wedge
2000-01-01,1.538671768242672,1.3034688231538638,0.23520294508880824
2000-02-01,1.7223703096165721,1.46859286455423,0.253777445062342
2000-03-01,1.9008704920945085,1.5968408876361195,0.304029604458389
2000-04-01,1.70653581408029,1.3688091890601273,0.3377266250201627
2000-05-01,1.7185265881391798,1.3612024175591042,0.3573241705800756
2000-06-01,1.742112856248479,1.3156848716114,0.42642798463707887
2000-07-01,1.7919734804227927,1.4901670151663549,0.30180646525643784
2000-08-01,1.8725727166562622,1.6546210256003002,0.21795169105596202
2000-09-01,1.850020992185497,1.6338229078613598,0.21619808432413734
2000-10-01,1.8184768059705814,1.6686232868580841,0.14985351911249722
2000-11-01,1.9004781586838382,1.7263646187501536,0.1741135399336846
2000-12-01,1.8710878480466153,1.6401642796967097,0.23092356834990557
2001-01-01,2.0052216510106913,1.6766451341841293,0.32857651682656197
2001-02-01,2.035879862930856,1.6951152363722022,0.3407646265586539
2001-03-01,1.932464327861827,1.6437208815369253,0.2887434463249017
2001-04-01,2.0276880603615766,1.792583675712467,0.23510438464910965
2001-05-01,1.94251442494342,1.7077476299444339,0.23476679499898623
2001-06-01,2.092195735345248,1.939398694861838,0.15279704048341003
2001-07-01,2.1221221221221276,1.876434383475889,0.2456877386462386
2001-08-01,2.0420948801002314,1.7852492317308233,0.25684564836940815
2001-09-01,1.2167067803146026,1.6712367932006922,-0.45453001288608963
2001-10-01,1.7873267116375269,1.624370750947124,0.16295596069040297
2001-11-01,1.8146631142217151,1.7242719452793098,0.09039116894240529
2001-12-01,1.738727405151308,1.7263708653870946,0.012356539764213359
2002-01-01,1.4182806480552923,1.4501362327449252,-0.0318555846896329
2002-02-01,1.4328987225075585,1.4309471323046052,0.0019515902029532128
2002-03-01,1.4485126761304645,1.3673585002832445,0.08115417584722007
2002-04-01,1.5696834362275203,1.4473751863848916,0.12230824984262867
2002-05-01,1.6586121762882877,1.5415075661151079,0.11710461017317986
2002-06-01,1.5933331586257538,1.4368184733803524,0.15651468524540135
2002-07-01,1.5382604718028992,1.3772447425346002,0.161015729268299
2002-08-01,1.6877196190874244,1.5287781288779057,0.15894149020951875
2002-09-01,2.43569195196931,1.6028631686585415,0.8328287833107684
2002-10-01,1.8055156938972639,1.549892758655913,0.2556229352413508
2002-11-01,1.6976956125504428,1.408504514600839,0.28919109794960374
2002-12-01,1.7688863435205926,1.4768227939959466,0.29206354952464597
2003-01-01,1.7809056731407091,1.5337813756937102,0.24712429744699893
2003-02-01,1.7268690436001988,1.4743076473354488,0.25256139626474994
2003-03-01,1.768901569186876,1.5064143274482245,0.26248724173865146
2003-04-01,1.598448108632411,1.327893363067334,0.27055474556507697
2003-05-01,1.63155107155315,1.3978222334768198,0.23372883807633027
2003-06-01,1.5270719942218847,1.3317313772606587,0.19534061696122595
2003-07-01,1.5741646501570505,1.4039872227062045,0.17017742745084607
2003-08-01,1.4888560601194811,1.3003704543736339,0.18848560574584727
2003-09-01,1.4646283281178007,1.1838115965731033,0.28081673154469744
2003-10-01,1.565903790461065,1.28108420708557,0.2848195833754952
2003-11-01,1.6053460327213998,1.249544763842314,0.3558012688790857
2003-12-01,1.6371007968076556,1.2407944095248924,0.39630638728276324
2004-01-01,1.828987730061371,1.4303802228935902,0.3986075071677808
2004-02-01,1.8532700260376789,1.5380568880650314,0.3152131379726475
2004-03-01,1.8604888243239692,1.641723810000495,0.21876501432347428
2004-04-01,2.012448925039134,1.7694135300737823,0.24303539496535187
2004-05-01,2.0057452271398324,1.7431696718445577,0.26257555529527465
2004-06-01,2.110063771945425,1.852152315814437,0.2579114561309881
2004-07-01,1.9755433060888228,1.7344207184212257,0.2411225876675971
2004-08-01,1.899903802339109,1.6817175411100171,0.2181862612290919
2004-09-01,1.9490861288773198,1.7965933109536092,0.1524928179237106
2004-10-01,1.9820842795861715,1.8296694430307348,0.15241483655543675
2004-11-01,2.0625440983771837,1.9373883707084927,0.12515572766869099
2004-12-01,2.0662665005599656,1.9381381976801837,0.12812830287978194
2005-01-01,2.1714300058992553,1.9688542825361477,0.20257572336310758
2005-02-01,2.1754385964912304,1.9649927839248127,0.2104458125664177
2005-03-01,2.255610878975145,1.9796129413502728,0.27599793762487224
2005-04-01,2.107509171221089,1.8774958530441532,0.23001331817693593
2005-05-01,2.176892787718687,1.9599901816396592,0.216902606079028
