date,Core PCE,Market-based core PCE,Core PCE less info proc equip,Mkt-based core PCE less info proc equip
2002-07-01,1.5382604718028992,1.3772447425346002,1.6953790447996608,1.5565391403669526
2002-08-01,1.6877196190874244,1.5287781288779057,1.8285455470618883,1.6893267124080902
2002-09-01,2.43569195196931,1.6028631686585415,2.5857533437416036,1.7677639287369873
2002-10-01,1.8055156938972639,1.549892758655913,1.9544683596371293,1.7189309257411356
2002-11-01,1.6976956125504428,1.408504514600839,1.8558597453429915,1.5878667521485479
2002-12-01,1.7688863435205926,1.4768227939959466,1.9262294395428814,1.65523328352295
2003-01-01,1.7809056731407091,1.5337813756937102,1.9268726374355838,1.6995774512735151
2003-02-01,1.7268690436001988,1.4743076473354488,1.8676389772952051,1.6341451804386065
2003-03-01,1.768901569186876,1.5064143274482245,1.8987733063319912,1.6536633415952906
2003-04-01,1.598448108632411,1.327893363067334,1.731575594464707,1.4788327953555669
2003-05-01,1.63155107155315,1.3978222334768198,1.7850196231610216,1.572578413903103
2003-06-01,1.5270719942218847,1.3317313772606587,1.6869186703572403,1.5142601214723994
2003-07-01,1.5741646501570505,1.4039872227062045,1.738497820355156,1.5919689420704985
2003-08-01,1.4888560601194811,1.3003704543736339,1.663625520472789,1.5002182337660486
2003-09-01,1.4646283281178007,1.1838115965731033,1.6245702289934494,1.3656378133169556
2003-10-01,1.565903790461065,1.28108420708557,1.7137381006364194,1.4489220944481573
2003-11-01,1.6053460327213998,1.249544763842314,1.7456872266486512,1.4080103383696585
2003-12-01,1.6371007968076556,1.2407944095248924,1.7734302018246773,1.3942127212440703
2004-01-01,1.828987730061371,1.4303802228935902,1.9624637542238421,1.5805058934311056
2004-02-01,1.8532700260376789,1.5380568880650314,1.981538432528418,1.6830252485398267
2004-03-01,1.8604888243239692,1.641723810000495,1.9931850833071918,1.7927615596797342
2004-04-01,2.012448925039134,1.7694135300737823,2.1333494166473788,1.906523849818309
2004-05-01,2.0057452271398324,1.7431696718445577,2.110007546938708,1.860885176248006
2004-06-01,2.110063771945425,1.852152315814437,2.20833437798742,1.9630128603060237
2004-07-01,1.9755433060888228,1.7344207184212257,2.0678979895562,1.8386459394860166
2004-08-01,1.899903802339109,1.6817175411100171,1.976948700802006,1.768553093432934
2004-09-01,1.9490861288773198,1.7965933109536092,2.0252294943615023,1.8830465965777643
2004-10-01,1.9820842795861715,1.8296694430307348,2.0764172493097366,1.9371201504100322
2004-11-01,2.0625440983771837,1.9373883707084927,2.1650120621212965,2.0545308490083514
2004-12-01,2.0662665005599656,1.9381381976801837,2.175880502641947,2.063497801068359
2005-01-01,2.1714300058992553,1.9688542825361477,2.2835696032575514,2.096306267356307
2005-02-01,2.1754385964912304,1.9649927839248127,2.299549943491286,2.106236319361199
2005-03-01,2.255610878975145,1.9796129413502728,2.3817719767640355,2.1225125901999986
2005-04-01,2.107509171221089,1.8774958530441532,2.2453289268284715,2.034353634767494
2005-05-01,2.176892787718687,1.9599901816396592,2.3174491021551447,2.120170466216864
2005-06-01,2.086365841824356,1.8699376278995539,2.222661426643535,2.0252169345486237
2005-07-01,2.1149688098019315,1.8492681255201315,2.2518129883021043,2.0045978790265595
2005-08-01,2.158872119744104,1.8814376238592834,2.3032758078547433,2.045366732670484
2005-09-01,2.193265225153729,1.9529770992366524,2.332954819101829,2.111909843965698
2005-10-01,2.2652200269698497,1.995489729993305,2.396956239453951,2.144891736995236
2005-11-01,2.306030491944955,2.0757793298128435,2.428353493372848,2.2148006812898746
2005-12-01,2.280881283211489,2.0641867250182244,2.404004057324749,2.2043177876838627
2006-01-01,2.1424798221152175,1.979321964049796,2.278763055595623,2.1353464283164536
2006-02-01,2.1377060439560447,1.933173646899422,2.2617985786920425,2.074639436581127
2006-03-01,2.167928844953937,1.995509198899037,2.2951426537822783,2.1410261104270356
2006-04-01,2.362185479830381,2.1202947668037764,2.5025128055575108,2.280210384518244
2006-05-01,2.4085659581214447,2.1750905786198427,2.554235991109577,2.34138029226143
2006-06-01,2.595788242176078,2.3324071066844754,2.745530890037262,2.5031020703575324
2006-07-01,2.545755451713405,2.3504247828020075,2.6912567237576956,2.5170881371778364
2006-08-01,2.671351969164548,2.4974785072763073,2.810021084769887,2.6565516295218528
2006-09-01,2.6060054595086424,2.415123271916997,2.745678203212587,2.5751803719434196
2006-10-01,2.4969151484357965,2.3293335882971666,2.639496885687076,2.493078531703685
2006-11-01,2.284218020344375,2.105087493443958,2.421910568290131,2.2630309903280743
2006-12-01,2.31560168275895,2.132018390147472,2.4362615714216718,2.2701074131684873
2007-01-01,2.500451019303629,2.325996006465725,2.6189952591346266,2.4617703516495393
2007-02-01,2.556466816364278,2.399715167339167,2.674729502040485,2.535393800039243
2007-03-01,2.376989306541799,2.199102841790035,2.486153626609666,2.3239293185675747
2007-04-01,2.210973687980511,2.0904441898643045,2.306288954909763,2.1998276683426132
2007-05-01,2.075642460761662,1.9638565571839184,2.160943401495574,2.0616968240706246
2007-06-01,1.9872662913073214,1.881935301861959,2.074476365891398,1.9820212238531365
2007-07-01,2.0411069445103625,1.8632227766363307,2.1401232115609625,1.9760874890520475
2007-08-01,1.984841307437235,1.750152289021134,2.098687821337397,1.8794994547141952
2007-09-01,2.1023258013787016,1.8458299216282725,2.207973776883576,1.9653444795892927
2007-10-01,2.183509194344113,2.02870791044254,2.2884778884038726,2.148788341250407
2007-11-01,2.33584220088241,2.1795979359779727,2.4593250465209993,2.321178047255934
2007-12-01,2.4033930254476976,2.3032607174511277,2.542013645511254,2.4632083007527728
2008-01-01,2.1930442128977656,2.156969788484542,2.3155754700568743,2.299086370528536
2008-02-01,2.072405395279131,2.0722746343385667,2.1883290048361426,2.207192182265305
2008-03-01,2.169742905934924,2.1969495176439313,2.288493922515422,2.335547526863979
2008-04-01,2.0837226686600596,2.2130701866012625,2.202074826313827,2.352625790682006
2008-05-01,2.148931950488242,2.268026943651713,2.2697483630404136,2.410339080271373
2008-06-01,2.2140952025996308,2.3444440598571648,2.3299476692179466,2.481150071440763
2008-07-01,2.244499232451047,2.458449551647024,2.3528290901044135,2.5875569667611176
2008-08-01,2.217938594453983,2.5420801768403667,2.315655545265982,2.6603272959089486
2008-09-01,2.0439832775532407,2.503790141039186,2.157433500992889,2.6423190640200156
2008-10-01,1.6344021437811884,2.313468714943112,1.7343369676355191,2.43912495727856
2008-11-01,1.3902658335831042,2.1856612396458086,1.4743527581674964,2.2943099489329377
2008-12-01,1.137827887712839,1.9698368728839677,1.2157121275303995,2.071692461355301
2009-01-01,0.9059281457752144,1.9431495167709034,0.9839128330149771,2.047838413952574
2009-02-01,0.8878386748950362,2.008629499261949,0.9714848074151794,2.1211113008820615
2009-03-01,0.762458642915198,2.035265853769097,0.8501954057724248,2.154546249059819
2009-04-01,0.9279176201372863,2.133463114290257,1.0111797709100978,2.2465309612217377
2009-05-01,0.8223026759099472,2.0369659036988397,0.9069058809152208,2.1516686641213534
2009-06-01,0.7201458523245163,1.9175920184882456,0.7990694366559303,2.025353923497497
2009-07-01,0.6255829295479742,1.7290061308285143,0.7160598049138933,1.8489800456981786
2009-08-01,0.6509440392611365,1.6964947342420267,0.7468714378171093,1.821937296841658
2009-09-01,0.7251804439602383,1.628047687343126,0.820996313817135,1.7512882177213918
2009-10-01,1.2398995351797337,1.7252374718893737,1.3316305640127757,1.8381608166565533
2009-11-01,1.373476441695476,1.710682260336771,1.458878028707522,1.814217187545597
2009-12-01,1.5095155217327072,1.7484432817967521,1.6013212914382624,1.8580979644104767
2010-01-01,1.690903711795344,1.5659331467002824,1.7838689269622732,1.6720856371780002
2010-02-01,1.698653811169737,1.4169792629036282,1.7872114728580746,1.5159049135234692
2010-03-01,1.7769698346872698,1.2716570413149775,1.861367220161747,1.3628148279204222
2010-04-01,1.6029746856967897,1.0837886058134405,1.6984755361158177,1.1875967087176198
2010-05-01,1.636855877388732,1.097246365579041,1.7368396645803807,1.2060001054909897
2010-06-01,1.555570639876902,1.0640886666813953,1.672448324639464,1.1930356053858393
2010-07-01,1.4705882352941124,1.0593595187544214,1.5800297658779439,1.1808642946032233
2010-08-01,1.4176232237384179,0.9881095642381599,1.5065714868663038,1.0857392811227884
2010-09-01,1.2968283476987308,0.8985567965072105,1.3706250151978905,0.9791195848408707
2010-10-01,1.0787813475225283,0.7039077880797606,1.1625803760407116,0.7962591147856912
2010-11-01,1.1215791834903621,0.7695013631167091,1.2126775438781934,0.8706059824100221
2010-12-01,1.056748397507734,0.730648794154809,1.1618655215057672,0.8483838180317615
2011-01-01,1.1234446334258408,0.8378814666769152,1.2342718215735182,0.9627761503670396
2011-02-01,1.2119043892404369,0.9866976907542346,1.3263822229874878,1.1166747081594597
2011-03-01,1.2145703792183493,1.0418380216044243,1.3347850390967197,1.1792235042674681
2011-04-01,1.3947001394700065,1.2026267033557358,1.5076957072353236,1.3313792716392436
2011-05-01,1.5235611430609364,1.3197091163972496,1.6363518064768767,1.4480843232025808
2011-06-01,1.5863290518787654,1.4074949654145907,1.692538438936797,1.5286347839283732
2011-07-01,1.7344517595160758,1.5275194222562627,1.831865440926972,1.6380805872860726
2011-08-01,1.8396305158310478,1.6562445338464293,1.9542730513431472,1.7871880558983255
2011-09-01,1.8508219696126815,1.7035272520652178,1.975335265460565,1.8464818068219424
2011-10-01,1.744721966171725,1.7933399591529176,1.8792082479205163,1.9507418941376864
2011-11-01,1.8278615794143915,1.852336693284462,1.9488195463266411,1.9936170770877837
2011-12-01,1.9749609110768507,2.0593368237347143,2.0721966071069575,2.173869234461745
2012-01-01,2.0614792192271914,2.09308910330408,2.1584055299107785,2.206508592623835
2012-02-01,2.0258477852645562,2.0432339611568207,2.1302640383642046,2.1652179492689605
2012-03-01,2.044845423362407,2.0361426168122865,2.1474319778807205,2.1556536574116603
2012-04-01,1.9653370013755112,1.9693654266958571,2.0739103512066315,2.09605291534507
2012-05-01,1.826744683887549,1.8905451125787565,1.9193926944295558,1.9995234189444933
2012-06-01,1.8192584794552102,1.858527424612011,1.9123506905862175,1.9676971520104614
2012-07-01,1.7738650548584145,1.7922962515896756,1.871605913629848,1.906590998991775
2012-08-01,1.6359225422913903,1.6389387763880991,1.7418518799900529,1.7625817090498819
2012-09-01,1.6916020530741482,1.6653236637120594,1.8010847261747953,1.7927069147124497
2012-10-01,1.889449210819305,1.6512344023261072,1.9947719620539095,1.7707253163360415
2012-11-01,1.7830690135935745,1.536962063277847,1.8931560246207901,1.6618694837118753
2012-12-01,1.6898651587646807,1.4011200410396718,1.8030286030758846,1.5289978513008728
2013-01-01,1.5915867078657886,1.4016299014378841,1.7060650972423375,1.5324511200960123
2013-02-01,1.5601316530249987,1.3600877613402895,1.664049422339331,1.4784618906463542
2013-03-01,1.4807449119659477,1.2807011945410673,1.5854781872467472,1.3999798185921453
2013-04-01,1.3770626261318197,1.0612756554625458,1.485929602946201,1.1836416926464421
2013-05-01,1.3929168238908884,1.0258640809658104,1.5133577605966453,1.1609422877530973
2013-06-01,1.4636510500807942,1.098796304145111,1.5761069675984452,1.2246331794879994
2013-07-01,1.4879607514040272,1.1434742559476518,1.6028855576654344,1.2724655851991118
2013-08-01,1.5332509004892136,1.13320142628901,1.6370413604993361,1.2484057493296064
2013-09-01,1.529226044094134,1.122324966974908,1.6159023877921896,1.2175291860832438
2013-10-01,1.4548181477315403,1.0882185303244585,1.5359775387685515,1.1775590072130582
2013-11-01,1.5142597249719225,1.1413381715382753,1.6136835835345753,1.2518307720559063
2013-12-01,1.5473618923369736,1.166749227964048,1.6497560111553566,1.280588625738699
2014-01-01,1.4524615006989983,1.0088152994887523,1.5508486230270124,1.1170882291051676
2014-02-01,1.3901177975587542,0.9425437121721503,1.4964472823532304,1.0599931059404488
2014-03-01,1.447423075694143,1.0292495930263046,1.547867338109632,1.1403238690823603
2014-04-01,1.5712658483877373,1.241446006033775,1.658914702553238,1.3389385396180842
2014-05-01,1.62365625697789,1.263270642346348,1.7109821757416377,1.3599461519263834
2014-06-01,1.5635448842467259,1.1665077085931674,1.6435688568021245,1.2541625592858319
2014-07-01,1.6103213221808854,1.192308094924055,1.678664566150312,1.2660948221396184
2014-08-01,1.5397485995065185,1.1822309639890394,1.6022584404623563,1.2501133415323773
2014-09-01,1.5548480585553692,1.18615903936794,1.6387580265391444,1.2787952545038728
2014-10-01,1.4709143321753215,1.118269240809,1.5507953152778198,1.2064460904272378
2014-11-01,1.392578536791067,1.0679682529749712,1.460566064679969,1.1427111118033295
2014-12-01,1.3563462895293865,1.0241076823703343,1.434406563857893,1.1104888740304908
2015-01-01,1.2097113523521053,0.935212089022186,1.2891378435814893,1.0240276510497415
2015-02-01,1.2774816263445121,1.0107739551345585,1.347801167249929,1.0891023063644534
2015-03-01,1.2808398950131306,1.0156453038099755,1.3424680774219766,1.0838759183241287
2015-04-01,1.2943728841981805,1.0798239056400094,1.3554991368757374,1.1482046237710763
2015-05-01,1.2472011216439594,1.0224821635971493,1.2957888748817759,1.076134618722624
2015-06-01,1.254154386404971,0.989370739489881,1.3155635670203836,1.0574470088374532
2015-07-01,1.1789500041732737,0.9661935697438562,1.255032302638881,1.0521216723444082
2015-08-01,1.2212546279397163,0.9616179998345631,1.2914401355733407,1.040017207261057
2015-09-01,1.2321248164310905,1.0390200574249553,1.2834086005986345,1.0962974835256212
2015-10-01,1.1779886779886617,1.044979554747849,1.2288534577186816,1.1026279191212351
2015-11-01,1.1967020513407034,1.0649385493308072,1.2552029008466192,1.1315648413387835
2015-12-01,1.191700692994213,1.038476214047801,1.2445299063316595,1.0982142458838329
2016-01-01,1.4062402560957699,1.193780373301423,1.4672207083193722,1.2622514847151933
2016-02-01,1.4658859681907055,1.2634486170081116,1.5338379667006574,1.3402027433022656
2016-03-01,1.4574479112677619,1.2215453011155564,1.542359557021733,1.3176251339004574
2016-04-01,1.5199486797450534,1.2007971074040613,1.5915026646112107,1.2801325528143614
2016-05-01,1.5687328193787042,1.2841569319838042,1.6821857452820943,1.412807918057224
2016-06-01,1.5524039553270974,1.3264123265046557,1.657972548450637,1.4466962404753092
2016-07-01,1.5993318072140106,1.342185610950608,1.691431793564968,1.446314207634991
2016-08-01,1.6969584569733076,1.421519428114948,1.8065102748106021,1.5457447931961132
2016-09-01,1.6852545372237682,1.3278407000040904,1.7973724896620968,1.453867515548124
2016-10-01,1.7824083597317797,1.394906801831275,1.912768918701624,1.5417873356628808
2016-11-01,1.7188591624542893,1.3539039606285552,1.8540776846613927,1.5067808567713836
2016-12-01,1.770093227647962,1.4452518984241047,1.904142924509844,1.5973632374677749
2017-01-01,1.863334939067518,1.5661323871283495,1.9625373617754072,1.677867881087547
2017-02-01,1.867275108455435,1.5204249862612151,1.970176733452167,1.635791781411089
2017-03-01,1.6786546242183897,1.3155888124116943,1.7790273928534939,1.4277939720905852
2017-04-01,1.6368213459441172,1.2667350108098718,1.7554797772312503,1.400089374950375
2017-05-01,1.545521142810613,1.1361217809038315,1.6120112091758232,1.2079911769285578
2017-06-01,1.5764438029800987,1.1602243505375975,1.6337156908016404,1.2212170981056758
2017-07-01,1.5031107592688553,1.0312196700096976,1.5431997877534354,1.0712253512326297
2017-08-01,1.433593710424197,1.0118146016358631,1.475184808856933,1.0543610746721166
2017-09-01,1.4225873687192525,1.028983021780161,1.4840442219732797,1.0952085330652617
2017-10-01,1.5410111053849596,1.2134527972908815,1.5709307062613531,1.2437563759976067
2017-11-01,1.5453764961365524,1.180677983176337,1.5722305331562936,1.2069081061230058
2017-12-01,1.5768765133171936,1.1409368963296806,1.613749745059767,1.177860628467764
2018-01-01,1.6320370277204788,1.141428743524875,1.6664224826524077,1.174400391095931
2018-02-01,1.6442181175359671,1.1949155940494727,1.701220080575605,1.2550438239025574
2018-03-01,1.909183171052753,1.5423519613057213,1.9689112937557374,1.6069819056486079
2018-04-01,1.8842192874261698,1.6237508644969756,1.931061165845227,1.6748870127675675
2018-05-01,1.9809023776840462,1.7847479707385316,2.0564432223471263,1.870595470005254
2018-06-01,1.9362198184856405,1.6933546837469837,2.020491084761322,1.7886685515415834
2018-07-01,1.9958004199579937,1.8072289156626509,2.096022162832556,1.9221242196727495
2018-08-01,1.8957629996604108,1.6834612923864345,1.9755489806065674,1.7739120901244299
2018-09-01,1.9602952913008842,1.7064914575573686,2.0196463680115517,1.7722413640704593
2018-10-01,1.8709073900841755,1.5623599701269697,1.9495782392976224,1.649931493630552
2018-11-01,2.0102451882429095,1.7603074564154664,2.0816131919139114,1.8403172499434906
2018-12-01,2.0380799141860972,1.7995344487993226,2.1095783853319228,1.8799868489820737
2019-01-01,1.844426623897344,1.7657743501176215,1.9568239828845035,1.8970540437258432
2019-02-01,1.7441056147354805,1.6345048936085904,1.8244554736999152,1.7275397435186912
2019-03-01,1.61606799514884,1.4606186382053687,1.6872313536793193,1.5420388979601851
2019-04-01,1.6367788035668518,1.4656422294331728,1.7594024949168174,1.6072163594497146
2019-05-01,1.563175476517964,1.3793307144755795,1.6723793883449911,1.504869095542305
2019-06-01,1.6569813098790576,1.4998228555682447,1.7473661080411373,1.6037090535090615
2019-07-01,1.6391192674940713,1.4861703591578346,1.7580991376448418,1.6236585641573154
2019-08-01,1.745804579673771,1.6152817649140783,1.878745517890068,1.769541433277011
2019-09-01,1.6320140893302693,1.5512095507383084,1.77134507391572,1.7138319345165742
2019-10-01,1.6235859562745425,1.5746024275937742,1.7716574194387436,1.747968136889555
2019-11-01,1.4977183197472543,1.4294799667335267,1.6686835867511185,1.6291909107878144
2019-12-01,1.544751058548699,1.4560023452386828,1.7117362785428414,1.6503826966120627
2020-01-01,1.5913288616700605,1.4483848314606806,1.7578959338660605,1.6412157708159958
2020-02-01,1.6976972310441596,1.5838515370669937,1.8536901767771896,1.7648018046860559
2020-03-01,1.5272953094374042,1.4814742665679503,1.6816609074967515,1.6618691591065105
2020-04-01,0.9954970222243897,1.094532199270959,1.1386308293785063,1.2662667342407286
2020-05-01,0.9973783749794407,1.1012702482228187,1.1417457974939316,1.2746003746713752
2020-06-01,0.9704519119350996,1.082066397766046,1.1610209547724626,1.3101472580712814
2020-07-01,1.2143366963097257,1.2261501210653725,1.350772860997207,1.3881293574614872
2020-08-01,1.3931038469319867,1.3961048384756092,1.5396985486384018,1.569876066747744
2020-09-01,1.4796915464076354,1.3960323291697163,1.7169780520137623,1.6747778274436964
2020-10-01,1.4217326104510208,1.2828185328185304,1.6398874809136377,1.5378530116608946
2020-11-01,1.453521884486797,1.2723554492311884,1.6018010544528005,1.4443823384124421
2020-12-01,1.508790092214496,1.3118227787141779,1.6184518403762116,1.437824165727175
2021-01-01,1.6974939477738316,1.3392556699643343,1.8106479464904401,1.4657585825077035
2021-02-01,1.7094670091967412,1.3643821421375213,1.8402701378995578,1.5119247443245554
2021-03-01,2.1991360195733556,1.7650615707992312,2.3214382400595257,1.900702675605137
2021-04-01,3.1306032044336574,2.455745617830596,3.222360310790262,2.5489935786361384
2021-05-01,3.5411199019175887,2.771213955007412,3.6236841463612057,2.8515306612746594
2021-06-01,3.8617128102137466,3.0052181253117594,3.945796229603271,3.084937958803402
2021-07-01,3.92711817566731,3.163152053274132,4.045683725408744,3.2852539746008658
2021-08-01,3.9584580447155737,3.1573824927005223,4.052108267540588,3.249524919868252
2021-09-01,4.013850678303776,3.2427536231884213,4.050537679081856,3.268681117387895
2021-10-01,4.436672448273571,3.7091747753242643,4.450224844574602,3.7090545188712465
2021-11-01,4.8908669097107005,4.127256274705915,4.981246231438052,4.216164255526844
2021-12-01,5.2145501246505965,4.454923136889555,5.33812184123077,4.582806420517982
2022-01-01,5.35843659732218,4.760639811775413,5.462685581811444,4.8695689325204405
2022-02-01,5.602764293293028,5.0310000473283045,5.707312723265945,5.1408079888295655
2022-03-01,5.593221924008485,5.09016486211189,5.71586026246933,5.222697048171665
2022-04-01,5.345023150300299,4.8622776969640125,5.498356548384309,5.031312944071242
2022-05-01,5.184136763522318,4.826574197829725,5.343497035258005,5.0055581687533435
2022-06-01,5.31569109508947,5.096614983470693,5.417742250718072,5.211616420806786
2022-07-01,5.107374057840786,4.920146166830519,5.2401718469497816,5.072084526274145
2022-08-01,5.362447330658338,5.165061834595908,5.4921947724304365,5.313193577088571
2022-09-01,5.606479327988612,5.433086136995402,5.676032634098749,5.511075433008106
2022-10-01,5.459759683450094,5.294933882246999,5.591604322843136,5.446357198778395
2022-11-01,5.20808883271644,5.0156424376589515,5.350901589482571,5.179659425398531
2022-12-01,4.9668814733705435,4.860156726402298,5.130579722741246,5.050796711583594
2023-01-01,4.937665213974429,4.8033036296457166,5.100076718368851,4.991828575277113
2023-02-01,4.855603371625716,4.729632299927911,4.996390674307816,4.892879220113899
2023-03-01,4.783286394955444,4.6892528606686135,4.917393628162592,4.84536423340467
2023-04-01,4.789642299240104,4.680675878857299,4.928318039473889,4.841996548265692
2023-05-01,4.731625374880166,4.625741161785024,4.87558765854581,4.793354730239319
2023-06-01,4.383786808421353,4.090981587481601,4.5759387349005864,4.311107273964843
2023-07-01,4.299124123250864,4.02026041528547,4.498663168838624,4.24948236774827
2023-08-01,3.8282036156702226,3.6149346936980686,4.0588436264386685,3.882282576423801
2023-09-01,3.687774208035388,3.4923443467292703,3.9031451455336486,3.742157034931326
