date,Core PCE,Market-based core PCE,Core PCE less info proc equip,Mkt-based core PCE less info proc equip
2000-10-01,2.060443042525617,2.0391954483839347,2.2179842091871294,2.2205056011665336
2000-11-01,2.2582487286916697,2.0786161524998903,2.430884592832494,2.2756570538685628
2000-12-01,1.6698642366722805,1.3846681401226357,1.8669170217304298,1.6086734402200653
2001-01-01,2.6173257836983765,1.9077322551444453,2.8670786109518342,2.187523235295785
2001-02-01,2.6180726252786224,1.9784453771969357,2.8690315032411595,2.2603902368642625
2001-03-01,2.642487502173174,2.3727294895043105,2.9214806769882307,2.6910128695987856
2001-04-01,1.7743109491532794,1.8463011609943347,1.9911297204018297,2.096844412590859
2001-05-01,1.1533814654089758,1.0872842028933682,1.3841843462670589,1.3525968447743342
2001-06-01,1.6360661618143313,1.460264540641254,1.8319758595727542,1.684348647284506
2001-07-01,2.0382522344602583,1.7127794002927965,2.2180615144726135,1.9168531064621241
2001-08-01,2.1444687457295775,1.9998863136934997,2.343043432211167,2.2273316823384404
2001-09-01,-1.0441321234786027,1.4705161485628615,-0.8334357974602025,1.7389636200945136
2001-10-01,0.7286374060037515,1.0330718476811773,0.9520542150956768,1.2934670559351824
2001-11-01,1.3496379279666737,1.83422373301112,1.5039931713588306,2.016376409138365
2001-12-01,3.783577265135696,1.6047617764110678,3.9038106877459233,1.7236720458557508
2002-01-01,1.137178485315582,1.210646184191999,1.2792011359354039,1.3748471816313446
2002-02-01,1.0876001370555777,0.8072922298390628,1.2677988270658025,1.0119924194488927
2002-03-01,1.4763182167270905,0.9351879929281548,1.6877460777385611,1.1729967672948538
2002-04-01,2.3834103584249755,1.8352143003933508,2.5486919836233746,2.020064524103571
2002-05-01,2.0567570666446766,1.5287487020113844,2.162897790446894,1.6460843530295532
2002-06-01,2.217662929513642,1.7386450498760198,2.302437481850328,1.8319908381408956
2002-07-01,1.9120391113482293,1.4318152436373799,2.0091959921620273,1.5393379072499158
2002-08-01,2.261505223014937,1.9487483289429175,2.383615454679755,2.0864268629658067
2002-09-01,2.278873675688864,2.136548713569275,2.4618351113918413,2.3458061477673597
2002-10-01,1.7933286706679041,1.7230795229540963,1.9847746242092068,1.9429071943108722
2002-11-01,1.3894150858504872,1.352538691160765,1.6129455642936774,1.6098402549486135
2002-12-01,1.1075303819655824,1.1015282321908737,1.2574769888774373,1.2744902023871907
2003-01-01,1.0394201006306725,1.1464312288419487,1.1695938483365476,1.2977171671959775
2003-02-01,1.203643724177872,1.0691990601629398,1.3146518538612817,1.1961825868683107
2003-03-01,1.4763789443211328,1.0529738534327704,1.5782227722272113,1.1667469346028803
2003-04-01,1.651231534334574,1.0117263068454507,1.7649940696188748,1.1371830803696081
2003-05-01,1.6747860385850188,1.222988821774229,1.8318654958327851,1.4000120645655922
2003-06-01,1.249536754961178,1.0401203911008627,1.4543115110190241,1.2745477462599908
2003-07-01,1.814640393252609,1.7368462367887139,2.0369632912987212,1.992910126224956
2003-08-01,1.688395666257736,1.5573879156630221,1.8960564776302702,1.7958325953161047
2003-09-01,2.0274814903233462,1.5414748192307703,2.210771836969938,1.7477621597695059
2003-10-01,1.760217974418632,1.2308163325942978,1.8855322391793772,1.3699547873027518
2003-11-01,1.8557204965565788,1.1492842640400402,1.941426207152519,1.2411131646277829
2003-12-01,1.7967470737390023,1.3294665875256184,1.8520708538463104,1.388735353389503
2004-01-01,2.0903754995861057,1.7441413200726563,2.1628096960141896,1.8242912635452635
2004-02-01,2.1950402164993665,2.226125258317291,2.2573314757810214,2.298418065706609
2004-03-01,2.371463611975444,2.6632501750323945,2.458401961018386,2.766768837631539
2004-04-01,2.3857774144421917,2.369048490757164,2.44892988992631,2.441827632903437
2004-05-01,2.284986579813175,2.0433757973256528,2.345958171182083,2.1113352430375265
2004-06-01,2.2455017656866527,1.8794544378347933,2.313074288391337,1.9537877384790514
2004-07-01,1.6673841013883584,1.5969919352492479,1.7756559759458224,1.7214397063472608
2004-08-01,1.2670035217117848,1.3122504396994472,1.3659735327400169,1.4272416765643614
2004-09-01,1.3856115538214642,1.3200979013269887,1.4803007129628787,1.4289476601854423
2004-10-01,1.7863291344478727,1.6104579778643435,1.9195526514573347,1.7626078656811872
2004-11-01,2.5075581029780025,2.1704559589561967,2.6955003781795384,2.383901318371584
2004-12-01,2.2655757001692534,1.89422458853854,2.4549858984521,2.1089487520027816
2005-01-01,2.850676798088192,2.301554606249212,2.994648309250092,2.4618223734828915
2005-02-01,2.647955223353149,2.3369006547915516,2.7970341984572267,2.5058918114867934
2005-03-01,3.1332222730093173,2.830431226245622,3.286744610277581,3.004660795729741
2005-04-01,2.1297980180532416,2.0026733111627504,2.295805791073069,2.193404676167998
2005-05-01,2.290809705514052,2.0233514793969842,2.417606087085522,2.167086024730014
2005-06-01,1.5702672468217216,1.4418905598261533,1.6785402398899363,1.565803026063084
2005-07-01,1.6970972952791152,1.4844386972383994,1.8014755373609193,1.6028335926763448
2005-08-01,1.1955816463615987,1.0003969701418036,1.3098192289034083,1.130383418246872
2005-09-01,1.8109414088154585,1.650867141255108,1.918979727806791,1.7741323034073941
2005-10-01,2.3867232707579067,2.1952307913911673,2.499472430862526,2.3236080432148087
2005-11-01,3.0994781443224095,2.952261446558113,3.198651082434112,3.0655809174630733
2005-12-01,2.6167392017526936,2.339534694267509,2.7398182183475006,2.4790718533624023
2006-01-01,2.3577935202941713,2.2367049010359574,2.5199386963843606,2.4235280399796055
2006-02-01,1.9740725460823505,1.7662160293406393,2.13004560218375,1.944805604194344
2006-03-01,2.678401543274367,2.553937971119713,2.8482452234440236,2.749748495361848
2006-04-01,3.0113507366076764,2.5678642450962075,3.1938956123180207,2.774424566058742
2006-05-01,3.3801973016443387,2.99532861820353,3.594172904587878,3.2392091301561177
2006-06-01,3.2824110058460754,2.7888228056188513,3.481094933706208,3.0136263189939783
2006-07-01,2.4285710029865015,2.4023239942157826,2.5533613188588378,2.5473443303764665
2006-08-01,2.238280214333588,2.281168696495084,2.3243322163329916,2.3819177230422817
2006-09-01,1.8515036943737684,1.9799269278603093,1.9195642414373326,2.0606972007772173
2006-10-01,2.191804340588388,2.1110199699814647,2.2929759287851015,2.2277845437621124
2006-11-01,1.5532579844959038,1.3847632599622628,1.6491424705160629,1.494290443047075
2006-12-01,1.4599253380352062,1.2126343555176833,1.5078015592940863,1.2653514806694854
2007-01-01,2.371918537353679,2.223367310996882,2.438052252888201,2.298437632030703
2007-02-01,3.064108050084391,2.9459092311520774,3.1421794090584543,3.035213212789589
2007-03-01,2.9250445949460246,2.8236499044532515,3.048762513238379,2.9662166106352084
2007-04-01,1.8525903183450598,1.6266859745223572,1.9418006576713553,1.727479963068057
2007-05-01,1.4550438270004573,1.2529176521095753,1.5361371081117126,1.34459505276594
2007-06-01,1.718689520562422,1.518759670560632,1.8283910828591932,1.643661259491891
2007-07-01,1.7493530679405067,1.493700852667268,1.8887146378976816,1.6522850411472056
2007-08-01,1.8749820209903678,1.4263834207204784,2.075139525428904,1.6527969646766616
2007-09-01,2.3119074707938614,1.8354433268782833,2.453790366877473,1.9939551347086137
2007-10-01,2.76344979458496,2.776189513203531,2.8885787538472263,2.9220541672210887
2007-11-01,2.9585541757276346,3.107243771289725,3.0929671886566146,3.2658033620093896
2007-12-01,2.6619207047142934,3.0432689120650114,2.8413273606904044,3.2576679355359905
2008-01-01,2.4101342841075013,2.7383637590120413,2.546644218138594,2.9018406095939753
2008-02-01,2.006952731463163,2.5140774265223653,2.055292479222537,2.5768546391896407
2008-03-01,1.988893255732127,2.3969077665318306,2.0334452757481802,2.454024904198482
2008-04-01,1.4174597982441917,1.8501066828843893,1.4902087596301294,1.940608257973997
2008-05-01,1.7596409681022163,2.0318787369401736,1.8601229351602688,2.152730042038753
2008-06-01,1.8954305352153922,2.106092645383284,1.9935605906995724,2.223369530959518
2008-07-01,2.391868766757499,2.4718256403464256,2.4912142396488868,2.588797967465739
2008-08-01,2.150547409953907,2.517952682203828,2.258542271163111,2.6489932791705195
2008-09-01,1.6325070398035102,2.4711403853773906,1.7646437267444082,2.6370814694483435
2008-10-01,0.3325415513863339,2.195701290042318,0.42411171641720813,2.3276817543419925
2008-11-01,-0.3358404968820228,1.681167145660467,-0.2562172865134049,1.800956398794007
2008-12-01,-0.936364440103632,0.9129331955864517,-0.8986617746109204,0.9805549041382422
2009-01-01,-0.4945852619147373,1.2589914649985268,-0.4457066098838003,1.3386098682712788
2009-02-01,0.0,1.805518580812726,0.04729312397391272,1.8839088625923317
2009-03-01,0.48319000397127887,2.659972869194238,0.5675308328255912,2.787086700808805
2009-04-01,1.5058924904096216,2.612798720604781,1.5998677404921224,2.736865077582684
2009-05-01,1.495489232613001,2.145297435765592,1.5997837162895712,2.275052229090835
2009-06-01,1.7243840928059306,1.6358847701893442,1.7868954196647469,1.7072322239606752
2009-07-01,1.170490416481873,0.8582544387006008,1.298676786805708,1.00255254821211
2009-08-01,1.4578513425031137,1.1564815857336486,1.6113715449106003,1.3300498855115528
2009-09-01,1.6528293509711078,1.3116255409946653,1.8532202999478775,1.538681419592014
2009-10-01,2.8051801818840483,2.1805583389229444,2.9018576897830384,2.2842083595429274
